SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539678,QUICKHEAL   ,B ,Q,277.00,283.55,273.75,279.75,280.00,279.35,1122,69490,19370637.00,
539679,KAPILRAJ    ,X ,Q,21.15,21.15,21.15,21.15,21.15,21.55,17,2755,58268.00,
539682,SESL        ,MT,Q,10.45,10.45,10.45,10.45,10.45,9.97,3,100000,1045000.00,
539686,KPEL        ,M ,Q,180.00,199.50,180.00,199.50,199.50,192.90,5,6250,1164531.00,
539692,IFINSER     ,XT,Q,34.90,34.90,34.90,34.90,34.90,34.90,1,100,3490.00,
539693,ALORA       ,X ,Q,4.75,4.75,4.75,4.75,4.75,4.75,2,500,2375.00,
539724,HYPERSOFT   ,X ,Q,8.25,8.25,7.70,8.18,8.22,8.14,13,19267,154487.00,
539725,GOKULAGRO   ,B ,Q,20.50,20.50,19.70,19.70,19.70,20.70,73,34813,693803.00,
539730,FREDUN      ,XT,Q,142.70,142.70,142.70,142.70,142.70,142.70,2,100,14270.00,
539742,SIMBHALS    ,B ,Q,14.17,15.00,14.05,14.25,14.25,15.19,79,26085,372146.00,
539767,MNIL        ,XT,Q,40.00,40.00,40.00,40.00,40.00,41.20,2,10,400.00,
539773,ADVIKCA     ,X ,Q,4.08,4.08,3.65,4.00,4.04,3.99,54,122449,490299.00,
539785,PDMJEPAPER  ,B ,Q,24.25,24.80,23.90,24.10,24.00,24.90,79,18501,446142.00,
539787,HCG         ,B ,Q,286.45,296.25,280.85,288.40,291.00,289.45,47,815,235411.00,
539798,UMIYA       ,M ,Q,100.00,105.00,95.25,101.65,105.00,95.55,9,17500,1757812.00,
539799,BHARATWIRE  ,B ,Q,108.35,108.35,102.00,104.30,105.00,109.95,255,26222,2743037.00,
539805,H1190M36RQ  ,F ,Q,9.00,9.00,9.00,9.00,9.00,8.74,2,191,1719.00,
539806,H1190M36RG  ,F ,Q,11.05,11.13,11.03,11.13,11.13,11.28,6,8750,96727.00,
539807,INFIBEAM    ,A ,Q,149.00,151.50,147.90,149.25,149.25,150.10,767,763271,113597130.00,
539836,RUBY        ,M ,Q,11.05,11.05,10.15,10.15,10.15,10.85,2,6000,63600.00,
539839,FRANKLIN    ,M ,Q,21.85,22.00,21.85,21.85,22.00,24.25,42,568000,12413200.00,
539844,EQUITAS     ,A ,Q,139.00,142.55,137.50,141.60,140.50,141.40,795,68814,9621433.00,
539861,SKIL        ,T ,Q,28.15,30.00,28.15,29.00,29.00,29.60,4,1100,32072.00,
539871,THYROCARE   ,B ,Q,585.30,604.80,573.00,595.85,599.00,589.35,286,14778,8666472.00,
539872,BAJAJHCARE  ,M ,Q,385.00,385.00,375.00,375.00,375.00,398.00,3,18000,6754000.00,
539874,UJJIVAN     ,A ,Q,340.00,343.40,337.80,342.45,342.45,345.75,884,60171,20509518.00,
539876,CROMPTON    ,A ,Q,237.45,242.50,226.55,240.95,240.95,238.00,1310,545681,125967980.00,
539883,PILANIINVS  ,T ,Q,2670.00,2698.00,2603.00,2627.10,2612.50,2668.65,18,388,1028589.00,
539889,PARAGMILK   ,A ,Q,253.10,258.25,249.00,253.10,254.70,257.00,856,72576,18422827.00,
539917,NAGARFERT   ,B ,Q,15.35,16.10,15.35,15.95,16.00,16.30,299,128194,2028462.00,
539939,YASHCHEM    ,M ,Q,68.05,68.50,68.05,68.50,68.50,75.50,2,7500,512062.00,
539940,MAXVIL      ,B ,Q,67.05,67.45,65.70,66.20,66.20,67.80,206,30861,2043367.00,
539945,NV20IWIN    ,B ,Q,46.00,46.00,45.59,45.59,45.59,46.00,7,5104,234742.00,
539956,TAALENT     ,X ,Q,131.15,148.90,131.15,142.10,142.10,152.00,40,2718,392449.00,
539957,MGL         ,A ,Q,960.25,968.00,944.05,963.50,967.00,966.05,971,17167,16396049.00,
539962,QFSL        ,ST,Q,0.21,0.21,0.21,0.21,0.21,0.22,5,15500,3255.00,
539963,ZEAL        ,M ,Q,521.00,521.00,516.00,518.50,516.00,550.40,2,500,259250.00,
539978,QUESS       ,B ,Q,1030.00,1078.00,1011.20,1056.80,1056.80,1030.00,367,6300,6470673.00,
539979,DIGJAMLTD   ,B ,Q,8.95,9.10,8.86,8.93,8.93,9.32,197,223352,1997446.00,
539980,MIDCAPIWIN  ,B ,Q,69.00,69.15,68.24,69.09,69.15,69.51,8,46,3156.00,
539981,MAXINDIA    ,A ,Q,88.00,88.00,85.90,86.45,86.45,88.20,169,20022,1730189.00,
539982,ASYL        ,M ,Q,31.75,31.75,31.75,31.75,31.75,30.25,3,17250,547687.00,
539984,HUIL        ,X ,Q,950.00,950.00,921.70,948.90,921.70,969.95,6,108,102543.00,
539986,COMSYN      ,M ,Q,45.00,45.00,43.05,43.05,43.05,46.00,2,6000,264150.00,
539992,LLOYDSTEEL  ,T ,Q,1.28,1.38,1.28,1.35,1.33,1.33,174,310596,407610.00,
540005,LTI         ,A ,Q,1330.00,1360.00,1301.00,1345.40,1345.40,1345.05,1477,22098,29579637.00,
540006,BULL        ,X ,Q,82.90,82.90,82.90,82.90,82.90,82.90,4,4120,341548.00,
540023,MIENT       ,X ,Q,30.70,30.70,26.35,28.65,28.65,29.20,409,94173,2600821.00,
540024,ASHARI      ,X ,Q,54.80,55.50,53.80,54.05,54.05,54.80,2450,33271,1812907.00,
540025,ADVENZYMES  ,A ,Q,214.00,215.15,211.00,212.50,213.00,218.20,645,23854,5068778.00,
540027,PTIL        ,M ,Q,201.40,205.80,201.40,205.80,205.80,212.00,23,136500,28066350.00,
540047,DBL         ,A ,Q,975.00,995.00,958.25,983.75,983.75,982.70,2262,32996,32291034.00,
540048,SPAL        ,B ,Q,320.00,320.00,300.00,316.90,313.00,326.95,1909,25379,7938611.00,
540061,BIGBLOC     ,B ,Q,168.00,172.00,166.10,166.55,168.05,173.50,191,15311,2572359.00,
540063,ECS         ,X ,Q,8.44,8.44,8.44,8.44,8.44,8.44,3,50,422.00,
540064,FRETAIL     ,A ,Q,530.00,545.80,515.80,539.40,539.40,536.45,1070,21582,11598165.00,
540065,RBLBANK     ,A ,Q,459.80,463.50,452.35,461.45,461.00,462.80,1476,81084,37297647.00,
540071,CAMSONSEEDS ,XT,Q,21.90,22.75,21.55,22.20,22.00,22.05,35,8875,194981.00,
540072,SHIVAEXPO   ,M ,Q,15.30,15.30,15.20,15.20,15.20,16.00,3,30000,457500.00,
540073,BLS         ,B ,Q,121.00,123.90,118.25,120.75,120.75,126.35,902,73769,8900665.00,
540079,SPRAYKING   ,M ,Q,24.00,24.00,24.00,24.00,24.00,25.00,1,6000,144000.00,
540081,GOVNOW      ,T ,Q,9.06,9.93,9.01,9.93,9.93,9.48,8,2272,20588.00,
540083,TVVISION    ,B ,Q,14.30,14.75,14.25,14.45,14.30,14.55,41,18335,265576.00,
540084,SPICY       ,M ,Q,10.70,10.70,10.70,10.70,10.70,10.80,2,20000,214000.00,
540097,VISCO       ,XT,Q,14.05,14.10,13.90,13.90,13.90,14.00,4,20600,286445.00,
540108,TAHL        ,X ,Q,7.89,7.89,7.60,7.65,7.65,7.75,6,40029,315828.00,
540115,LTTS        ,A ,Q,1182.00,1222.45,1171.00,1215.75,1215.75,1182.40,1449,15498,18622979.00,
540124,GNA         ,B ,Q,426.00,438.85,420.05,434.40,431.00,432.55,758,15837,6854287.00,
540125,RADHIKAJWE  ,M ,Q,24.50,25.00,24.50,25.00,25.00,24.40,19,126400,3134000.00,
540131,H1309S37RQ  ,F ,Q,9.01,9.01,9.00,9.00,9.00,9.00,3,40001,360009.00,
540133,ICICIPRULI  ,B ,Q,375.00,385.00,369.55,380.65,380.65,377.80,1061,33375,12588190.00,
540134,IISL        ,X ,Q,18.40,18.50,18.30,18.45,18.50,19.10,126,54148,999925.00,
540135,ARCFIN      ,XT,Q,4.14,4.14,4.14,4.14,4.14,4.14,1,500,2070.00,
540136,HPL         ,B ,Q,119.00,119.00,115.00,116.40,116.40,119.25,281,21782,2546499.00,
540143,SAGARSOFT   ,X ,Q,84.80,84.80,78.00,79.85,80.00,80.85,31,2372,187514.00,
540144,DRA         ,M ,Q,27.05,32.40,27.05,28.00,28.00,27.25,7,82500,2331375.00,
540145,VALIANTORG  ,M ,Q,756.00,775.00,756.00,775.00,775.00,775.50,2,600,459300.00,
540146,ACML        ,M ,Q,144.40,168.00,144.35,163.20,163.20,160.35,28,144000,23387700.00,
540147,SHASHIJIT   ,M ,Q,30.10,30.95,28.10,29.55,30.95,31.10,4,16000,476800.00,
540148,BINDALEXPO  ,M ,Q,18.50,18.50,18.50,18.50,18.50,15.70,1,16000,296000.00,
540150,MHEL        ,M ,Q,37.50,37.85,32.30,36.90,36.90,32.25,24,156000,5766300.00,
540153,ENDURANCE   ,B ,Q,1185.00,1185.00,1165.05,1176.60,1179.95,1193.95,142,832,977567.00,
540173,PNBHOUSING  ,A ,Q,1140.00,1145.00,1123.15,1141.55,1142.50,1160.50,587,9501,10799646.00,
540175,REGENCY     ,XT,Q,36.00,36.50,33.25,34.80,35.35,35.00,92,13822,478477.00,
540180,VBL         ,B ,Q,602.75,606.75,592.80,600.30,601.50,609.15,193,4083,2446535.00,
540192,LKPSEC      ,X ,Q,19.75,19.75,18.10,18.45,18.75,19.60,128,37038,685971.00,
540203,SFL         ,B ,Q,1436.00,1475.00,1414.00,1475.00,1475.00,1475.00,39,318,457852.00,
540205,AVL         ,M ,Q,85.45,85.45,85.00,85.00,85.00,88.40,2,4000,340900.00,
540210,TMRVL       ,B ,Q,106.25,112.70,106.25,110.90,110.10,112.00,95,7943,879727.00,
540211,SIFL        ,XT,Q,14.41,14.41,14.41,14.41,14.41,13.73,1,2,28.00,
540212,TCIEXP      ,B ,Q,452.95,452.95,435.00,436.95,439.00,450.35,64,1465,642420.00,
540222,LAURUSLABS  ,A ,Q,503.50,508.20,497.95,507.60,507.60,506.60,462,12536,6322826.00,
540243,NEWLIGHT    ,XT,Q,29.50,30.70,28.70,30.50,30.40,30.20,179,10114,305320.00,
540252,VOL         ,M ,Q,45.25,45.25,45.25,45.25,45.25,45.00,1,3000,135750.00,
540259,SHANGAR     ,XT,Q,10.83,10.83,10.83,10.83,10.83,11.37,1,1000,10830.00,
540266,GLCL        ,XT,Q,31.20,31.25,31.15,31.15,31.15,31.10,16,10550,329012.00,
540293,PRICOLLTD   ,B ,Q,84.00,84.50,82.05,84.35,84.50,84.90,303,51942,4316857.00,
540311,JITFINFRA   ,T ,Q,36.45,36.45,34.20,35.70,35.00,36.00,50,9867,343899.00,
540358,RMC         ,M ,Q,63.20,69.25,63.20,69.25,69.25,70.00,3,20000,1315600.00,
540360,LLFICL      ,XT,Q,18.65,18.70,18.50,18.70,18.70,18.80,9,4502,84062.00,
540361,DANUBE      ,XT,Q,3.48,3.48,3.48,3.48,3.48,3.48,2,8,27.00,
540366,RADIOCITY   ,B ,Q,373.50,381.25,366.00,376.80,379.00,379.30,75,10603,3966846.00,
540376,DMART       ,A ,Q,1304.00,1304.00,1275.00,1281.00,1281.00,1318.45,3723,86660,111505793.00,
540393,SMLT        ,M ,Q,45.85,45.85,43.00,43.65,44.00,45.65,7,14000,627400.00,
540403,CLEDUCATE   ,B ,Q,187.70,195.80,184.00,191.20,195.80,195.95,39,688,129335.00,
540404,PRIME       ,M ,Q,176.00,197.90,176.00,197.90,197.90,198.00,3,5000,933800.00,
540405,OCEANIC     ,M ,Q,133.00,133.00,133.00,133.00,133.00,132.60,1,1000,133000.00,
540425,SHANKARA    ,B ,Q,1700.00,1700.00,1673.00,1692.45,1682.45,1715.35,560,7774,13125733.00,
540492,PGL         ,M ,Q,18.95,18.95,18.95,18.95,18.95,19.40,1,10000,189500.00,
540497,SCHAND      ,B ,Q,384.10,395.00,377.60,394.45,391.00,397.20,237,21116,8120585.00,
540519,MEERA       ,M ,Q,196.00,196.00,185.25,185.25,185.25,195.00,8,10000,1901150.00,
540526,IRBINVIT    ,IF,Q,82.00,82.50,81.95,82.47,82.40,82.46,29,4490000,368636600.00,
540530,HUDCO       ,B ,Q,66.00,66.45,65.10,65.65,65.65,67.20,1745,409390,26804419.00,
540544,PSPPROJECT  ,B ,Q,454.95,457.00,445.00,449.20,449.00,461.05,114,3427,1543865.00,
540550,YUG         ,M ,Q,27.50,29.90,27.50,29.90,29.90,27.55,3,12000,349200.00,
540552,AXISAEGPG   ,B ,Q,8.60,8.71,8.60,8.71,8.71,8.61,3,33,284.00,
540575,STARCEMENT  ,B ,Q,111.90,114.00,107.00,112.60,112.20,114.55,192,20179,2255365.00,
540590,RIDDHICORP  ,M ,Q,160.50,187.70,155.40,174.60,174.60,172.45,10,29000,4823050.00,
540593,HEOF1126RG  ,B ,Q,8.92,9.25,8.60,9.20,9.20,9.25,15,30352,277247.00,
540594,HEOF1126RD  ,B ,Q,8.66,8.66,8.66,8.66,8.66,8.79,1,500,4330.00,
540595,TEJASNET    ,B ,Q,352.80,386.35,346.50,367.90,367.90,364.65,717,25221,9088453.00,
540596,ERIS        ,B ,Q,783.20,790.50,752.65,783.35,787.00,783.20,161,2368,1817883.00,
540602,GTPL        ,B ,Q,134.10,135.00,130.35,132.60,133.55,135.30,117,1009944,133775841.00,
540611,AUBANK      ,B ,Q,575.00,578.00,573.15,574.70,575.95,579.60,167,2730,1569767.00,
540613,GEL         ,M ,Q,55.30,55.30,53.00,53.00,53.00,52.05,2,15000,822600.00,
540614,GGENG       ,M ,Q,43.25,43.25,43.25,43.25,43.25,53.30,1,3000,129750.00,
540615,7NR         ,M ,Q,27.05,27.20,27.05,27.20,27.20,23.15,2,8000,217000.00,
540616,ARTEMIS     ,B ,Q,95.95,99.00,95.25,98.50,98.50,96.45,33,2321,226726.00,
540621,BHAGYAPROP  ,B ,Q,18.00,19.65,17.25,18.30,17.80,18.60,10,700,12799.00,
540636,HEOF1100RG  ,B ,Q,9.00,9.00,9.00,9.00,9.00,9.00,2,2001,18009.00,
540642,SALASAR     ,B ,Q,320.80,332.65,317.10,326.70,328.40,321.70,373,10317,3357343.00,
540647,GANGESSEC   ,B ,Q,76.75,76.75,76.75,76.75,76.75,80.75,3,23,1765.00,
540648,PALASHSEC   ,B ,Q,51.00,52.00,51.00,52.00,52.00,53.65,15,925,47235.00,
540649,AVADHSUGAR  ,B ,Q,440.00,445.05,411.00,423.45,423.45,451.75,516,11909,5085601.00,
540650,MAGADHSUGAR ,B ,Q,122.00,124.50,121.00,124.00,124.50,126.50,18,8854,1080462.00,
540651,JIGAR       ,M ,Q,37.00,37.00,37.00,37.00,37.00,37.30,1,4000,148000.00,
540653,SINTEXPLAST ,B ,Q,58.90,58.90,55.00,57.45,57.45,60.00,2542,1003689,57772783.00,
540669,UTINEXT50   ,B ,Q,285.00,285.00,278.11,280.50,279.00,285.00,20,253,70889.00,
540673,SIS         ,B ,Q,1064.20,1099.95,1062.45,1085.90,1086.00,1071.00,68,1442,1563184.00,
540678,COCHINSHIP  ,B ,Q,495.00,496.05,460.00,487.10,489.00,498.05,890,31660,15466647.00,
540679,SMSLIFE     ,B ,Q,380.00,380.00,380.00,380.00,380.00,390.55,5,10,3800.00,
540680,KIOCL       ,B ,Q,210.50,229.35,201.00,222.75,215.50,213.65,775,35189,7466223.00,
540686,SMRUTHIORG  ,X ,Q,93.05,97.00,93.05,97.00,97.00,97.05,6,150,14426.00,
540691,ABCAPITAL   ,B ,Q,145.00,149.60,143.80,147.55,147.55,147.30,4139,622602,91773743.00,
540692,APEX        ,B ,Q,632.50,633.95,614.20,621.85,618.50,640.40,831,23197,14469078.00,
540693,SHISHIND    ,M ,Q,33.80,33.80,28.50,28.50,28.50,33.30,5,20000,654800.00,
540694,ANG         ,M ,Q,55.10,55.10,52.65,52.65,52.65,55.10,7,17600,937760.00,
540697,AMFL        ,M ,Q,10.00,10.00,10.00,10.00,10.00,10.30,4,248000,2480000.00,
540698,NEL         ,M ,Q,7.11,7.11,7.11,7.11,7.11,7.48,4,16000,113760.00,
540699,DIXON       ,B ,Q,3150.00,3260.00,3150.00,3200.15,3189.00,3230.00,1123,3226,10374134.00,
540700,BRNL        ,B ,Q,180.00,182.00,176.40,179.70,179.00,180.95,64,1269,227227.00,
540701,DCAL        ,B ,Q,302.15,303.85,292.80,301.15,301.40,304.20,152,5175,1542840.00,
540702,LASA        ,B ,Q,84.70,87.95,84.70,87.70,87.70,89.15,276,41087,3538722.00,
540703,PROVESTSER  ,X ,Q,9.56,9.56,9.56,9.56,9.56,10.06,3,40,382.00,
540704,MATRIMONY   ,B ,Q,772.40,803.50,772.40,793.70,795.90,803.10,39,553,441688.00,
540709,RELHOME     ,B ,Q,59.60,60.30,58.30,58.85,58.85,60.95,1322,1652397,97406563.00,
540710,CAPACITE    ,B ,Q,295.10,299.00,288.00,296.40,296.40,301.70,926,46798,13821032.00,
540716,ICICIGI     ,B ,Q,710.10,744.40,701.40,740.15,744.35,729.45,609,9057,6578020.00,
540717,PQIF        ,XT,Q,111.00,111.00,110.95,110.95,110.95,111.00,3,8505,943630.00,
540719,SBILIFE     ,B ,Q,664.00,671.55,657.00,663.60,663.60,663.90,1656,22512,14961962.00,
540724,DIAMONDYD   ,B ,Q,1280.15,1306.35,1280.10,1299.90,1300.75,1299.00,80,663,859322.00,
540725,SISL        ,M ,Q,105.00,105.00,100.00,100.10,100.10,110.00,7,21000,2127300.00,
540726,TTFL        ,M ,Q,118.00,118.00,118.00,118.00,118.00,122.65,1,4000,472000.00,
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,512.45,512.45,8,850,435582.00,
540729,VANTABIO    ,M ,Q,48.00,49.00,48.00,49.00,49.00,48.60,2,6000,291000.00,
540730,MEHAI       ,M ,Q,64.05,90.00,64.05,90.00,90.00,75.00,16,72000,5796000.00,
540735,IRIS        ,M ,Q,47.50,47.50,45.60,45.60,45.60,48.00,6,24000,1103800.00,
540736,SIDDH       ,M ,Q,28.00,28.00,28.00,28.00,28.00,28.05,2,40000,1120000.00,
540738,STL         ,M ,Q,132.00,132.00,132.00,132.00,132.00,132.50,1,1000,132000.00,
540743,GODREJAGRO  ,B ,Q,632.50,646.90,591.10,641.15,641.15,643.25,1270,46235,29270261.00,
540744,MESCON      ,XT,Q,44.90,47.50,44.90,45.80,46.00,47.25,63,7611,344104.00,
540749,MASFIN      ,B ,Q,554.15,579.80,546.05,572.60,570.00,562.10,110,3972,2264225.00,
540750,IEX         ,B ,Q,1446.55,1461.70,1445.00,1456.15,1450.25,1457.15,197,876,1271615.00,
540755,GICRE       ,B ,Q,699.50,702.80,696.00,700.20,700.20,705.10,473,67675,47386858.00,
540756,KAARYAFSL   ,M ,Q,41.00,41.00,41.00,41.00,41.00,45.25,1,3000,123000.00,
540757,SCPL        ,M ,Q,135.90,138.00,132.20,137.00,137.00,138.20,20,35200,4801440.00,
540762,TIINDIA     ,B ,Q,241.00,241.00,235.00,236.70,235.00,240.50,79,2197,519512.00,
540767,RNAM        ,B ,Q,250.80,251.65,243.95,245.10,244.15,252.50,286,10241,2532733.00,
540768,MAHLOG      ,B ,Q,478.70,481.45,470.65,475.10,475.10,482.35,130,2659,1266950.00,
540769,NIACL       ,B ,Q,655.95,669.15,644.60,655.35,655.35,668.75,400,6894,4526633.00,
540774,IFGLEXPOR   ,B ,Q,279.00,279.00,256.00,256.00,256.00,270.00,59,1607,420648.00,
540775,KHADIM      ,B ,Q,676.70,690.00,676.70,686.80,686.80,684.00,435,2123,1454057.00,
540776,5PAISA      ,T ,Q,342.00,348.00,335.00,345.85,335.00,346.75,6,1244,423882.00,
540777,HDFCLIFE    ,B ,Q,420.00,433.10,418.00,429.30,429.30,427.65,2017,88784,37796048.00,
540782,SBRANDS     ,M ,Q,107.60,107.60,105.65,106.50,106.50,111.15,5,26000,2774200.00,
540786,SHARIKA     ,M ,Q,54.30,54.30,51.00,53.60,54.00,50.55,9,63000,3382950.00,
540787,BHARATIWIN  ,B ,Q,34.41,34.79,34.40,34.56,34.56,35.04,294,138933,4794744.00,
540789,DNAMEDIA    ,B ,Q,7.55,7.95,7.55,7.79,7.88,7.70,52,13014,99064.00,
540790,EASTERNGAS  ,SS,Q,20.50,20.75,20.50,20.75,20.75,20.75,9,1208,24786.00,
540793,HHOF1140RG  ,B ,Q,9.00,9.19,8.86,8.90,8.90,9.23,40,45499,406085.00,
540795,DYNAMIC     ,M ,Q,45.00,45.50,43.10,45.10,45.10,46.55,15,45000,2006550.00,
540796,RATNABHUMI  ,M ,Q,43.00,46.00,43.00,45.90,45.90,46.00,3,6000,269800.00,
540797,SHALBY      ,B ,Q,195.70,201.00,195.30,198.05,197.75,202.75,435,19698,3896310.00,
540798,FSC         ,B ,Q,670.65,683.00,662.40,665.70,664.80,688.70,60,643,429863.00,
540799,DACEFRG     ,B ,Q,9.00,9.00,9.00,9.00,9.00,9.11,4,1360,12240.00,
540811,DML         ,M ,Q,12.00,12.00,12.00,12.00,12.00,10.05,1,10000,120000.00,
540812,KMSL        ,M ,Q,55.90,55.95,53.00,53.00,53.00,56.20,33,136000,7489800.00,
540821,SADHNA      ,X ,Q,36.60,36.60,36.20,36.20,36.20,35.20,3,154,5614.00,
540824,ASTRON      ,B ,Q,108.00,111.90,108.00,108.70,108.70,113.65,375,30699,3347336.00,
540826,RCBFIVCG    ,B ,Q,7.36,7.36,7.36,7.36,7.36,7.70,1,180,1324.00,
540843,RITHWIKFMS  ,M ,Q,33.00,33.00,33.00,33.00,33.00,32.00,1,6000,198000.00,
540850,JFL         ,M ,Q,44.40,44.40,42.10,42.75,42.75,45.25,11,24000,1032800.00,
540861,IPRU3018    ,B ,Q,8.65,8.65,8.39,8.52,8.39,8.65,2,20,170.00,
540874,7SEAS       ,XT,Q,11.94,11.94,11.94,11.94,11.94,11.38,28,93712,1118921.00,
540879,APOLLO      ,B ,Q,265.10,265.10,256.55,258.85,258.85,268.80,366,24713,6383923.00,
540900,NEWGEN      ,B ,Q,226.55,229.00,221.80,225.85,222.00,228.60,278,11570,2611982.00,
540901,PRAXIS      ,B ,Q,180.00,183.00,176.00,181.05,179.00,189.60,76,3357,604584.00,
540902,AMBER       ,B ,Q,1070.10,1082.00,1059.00,1070.35,1070.35,1088.60,519,8158,8741775.00,
540903,CRPRISK     ,M ,Q,56.00,56.00,56.00,56.00,56.00,56.00,2,4000,224000.00,
540923,AML         ,M ,Q,9.54,9.95,9.54,9.88,9.88,9.51,15,90000,878220.00,
540935,GALAXYSURF  ,B ,Q,1505.10,1560.00,1490.00,1543.00,1557.50,1538.80,423,3214,4894031.00,
540936,GGL         ,M ,Q,67.00,74.90,67.00,74.85,74.90,68.30,44,246000,18296100.00,
540937,MEDICO      ,M ,Q,97.00,98.00,97.00,97.00,97.00,97.50,3,12000,1173600.00,
540945,FSSPL       ,M ,Q,31.00,32.00,31.00,32.00,32.00,31.60,4,32000,1000000.00,
540952,LAL         ,M ,Q,6.60,6.60,6.01,6.20,6.20,6.98,6,60000,374200.00,
540954,IWP         ,X ,Q,632.00,632.00,610.05,615.00,615.00,637.00,57,8032,4969016.00,
540955,TDSL        ,M ,Q,43.00,44.65,43.00,44.65,44.65,43.05,8,30000,1315950.00,
540956,BHATIA      ,M ,Q,150.00,150.00,150.00,150.00,150.00,150.00,1,1000,150000.00,
540961,SHIVAMILLS  ,B ,Q,46.00,58.65,43.30,51.20,51.30,49.60,12,329,17911.00,
540975,ASTERDM     ,B ,Q,165.00,172.55,161.60,169.25,169.25,169.65,1920,79436,13418611.00,
541005,KANCOTEA    ,X ,Q,85.00,85.00,85.00,85.00,85.00,86.00,1,2,170.00,
541006,ANGEL       ,M ,Q,27.55,27.55,27.45,27.45,27.45,27.45,19,88000,2417600.00,
541019,HGINFRA     ,B ,Q,290.25,295.00,277.20,291.45,291.45,295.50,838,22896,6540721.00,
541053,EIS         ,MT,Q,931.25,931.50,930.05,930.10,930.05,932.00,27,28320,26356568.00,
541084,DACE2RG     ,B ,Q,8.50,9.05,8.50,9.05,9.05,9.05,2,20000,172750.00,
541092,ABSLRIF6RG  ,B ,Q,9.00,9.00,9.00,9.00,9.00,9.90,3,6202,55818.00,
541096,BPLPHARMA   ,XT,Q,175.90,175.90,175.90,175.90,175.90,167.55,1,10,1759.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,999.99,1000.01,1000.01,1000.01,30,3059,3059029.00,
541112,SHREESHAY   ,MT,Q,15.01,15.25,15.01,15.25,15.25,15.25,60,736000,11220160.00,
541143,BDL         ,B ,Q,360.00,402.80,360.00,390.70,390.70,0.00,19154,602710,235935674.00,
555555,SENSEXIWIN  ,B ,Q,341.00,341.50,340.11,340.11,340.11,344.72,5,1322,450660.00,
570001,TATAMTRTDVR ,A ,Q,188.90,188.90,185.40,186.65,186.65,190.65,946,91361,17084319.00,
570002,FELDVR      ,B ,Q,35.70,37.40,35.00,36.50,36.80,37.80,55,5692,202340.00,
570004,JISLBNDVR   ,B ,Q,63.00,63.85,62.40,63.30,63.00,63.60,117,398948,25010125.00,
570005,SCAPDVR     ,T ,Q,6.27,6.27,5.69,5.74,5.75,5.98,16,32600,187495.00,
580001,STAN CHART  ,B ,I,61.00,61.90,58.80,60.25,60.80,62.40,25,1238,73322.00,
590003,KARUR VY(PS ,B ,Q,98.40,99.95,97.50,99.40,99.40,100.10,485,78066,7731567.00,
590005,TIDE WATE(PS,B ,Q,6033.00,6074.85,5925.00,5994.90,6010.00,6094.25,317,578,3461272.00,
590006,AMRUTANJAN  ,B ,Q,540.00,550.00,535.00,545.85,550.00,543.40,67,691,374173.00,
590013,XPRO INDI(PS,B ,Q,49.00,52.50,49.00,50.65,49.95,50.20,22,2745,137640.00,
590018,HISARMET(PS ,B ,Q,70.00,71.00,68.10,71.00,71.00,71.60,8,222,15164.00,
590021,BHARAT RA(PS,B ,Q,4300.00,4350.00,4273.05,4339.05,4302.00,4426.95,41,230,993375.00,
590022,EASTER SI(PS,B ,Q,4.00,4.14,3.77,4.00,4.00,3.95,12,9205,36000.00,
590024,FERT CHE(PS ,B ,Q,51.75,51.75,50.30,50.30,50.30,52.90,84,9998,504653.00,
590025,GINNI FIL(PS,B ,Q,29.25,29.25,27.90,28.00,28.00,29.45,231,29202,822224.00,
590030,SOUTH PET(PS,B ,Q,33.60,33.60,30.35,31.75,31.55,34.10,745,162364,5182932.00,
590031,DE NORA     ,T ,Q,411.10,428.90,411.10,421.45,421.45,430.40,85,2743,1149413.00,
590041,KAVERI TELE ,B ,Q,11.00,11.75,11.00,11.30,11.30,11.14,38,39195,442968.00,
590043,HARITA SEAT ,B ,Q,970.00,1000.60,950.00,978.00,980.00,995.35,87,920,896958.00,
590051,SAKSOFT LTD ,B ,Q,226.70,230.25,223.95,227.45,227.40,230.85,35,1835,417038.00,
590056,SALONA COTSP,B ,Q,97.00,97.00,97.00,97.00,97.00,98.00,1,5,485.00,
590062,ANDHRA SUGAR,B ,Q,419.55,422.00,404.10,405.70,405.70,428.90,110,1957,807498.00,
590065,INDIA MOTOR ,B ,Q,1081.00,1082.00,1031.10,1041.70,1031.10,1049.30,36,333,350473.00,
590066,KCP LTD     ,B ,Q,110.75,116.00,109.30,114.55,114.85,113.25,127,12396,1388354.00,
590068,KHAITAN INDI,T ,Q,40.90,42.90,40.90,42.90,42.90,42.90,4,122,4999.00,
590071,SUNDARAM FIN,B ,Q,1575.60,1626.00,1533.00,1617.10,1621.60,1604.25,453,4264,6785479.00,
590072,SUNDARAM BRK,B ,Q,509.05,514.95,494.00,504.90,511.00,514.40,49,548,277039.00,
590073,WHEELS INDIA,B ,Q,2140.00,2168.00,2030.00,2161.65,2168.00,2123.15,90,308,645935.00,
